#Software: SGOS 3.2.4.8
#Version: 1.0
#Date: 2005-04-12 19:56:33
#Fields: date time time-taken c-ip sc-status s-action sc-bytes cs-bytes cs-method cs-uri-scheme cs-host cs-uri-path cs-uri-query cs-username s-hierarchy s-supplier-name rs(Content-Type) cs(User-Agent) sc-filter-result sc-filter-category x-virus-id s-ip s-sitename x-virus-details x-icap-error-code x-icap-error-details
2005-04-12 22:00:43 74721 192.16.170.45 503 TCP_ERR_MISS 1736 503 GET http www.cnn.com / - - NONE 192.16.170.43 - "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" DENIED none - 192.16.170.43 SG-HTTP-Service - server_unavailable "Server unavailable: No ICAP server is available to process request."
2005-04-12 22:00:43 57859 192.16.170.45 503 TCP_ERR_MISS 1736 503 GET http www.cnn.com / - - NONE 192.16.170.43 - "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" DENIED none - 192.16.170.43 SG-HTTP-Service - server_unavailable "Server unavailable: No ICAP server is available to process request."
2005-04-12 22:00:43 20745 192.16.170.45 503 TCP_ERR_MISS 1736 503 GET http www.cnn.com / - - NONE 192.16.170.43 - "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" DENIED none - 192.16.170.43 SG-HTTP-Service - server_unavailable "Server unavailable: No ICAP server is available to process request."
2005-04-12 22:01:34 74753 192.16.170.45 503 TCP_ERR_MISS 1736 854 GET http www.yahoo.com /p.gif ?t=1113343012&_ylp=A0SOxU0kRFxC_xUBngL1cSkA&hp=0&ct=lan&sh=768&sw=1024&ch=508&cw=803&ni=18&sss=1113343012&t1=1113343001193&d1=1582&d2=1612&d3=3104&d4=3234&d5=118460 - NONE 192.16.170.43 - "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" DENIED none - 192.16.170.43 SG-HTTP-Service - server_unavailable "Server unavailable: No ICAP server is available to process request."
2005-04-12 22:03:18 74827 192.16.170.45 503 TCP_ERR_MISS 1736 342 GET http www.cnn.com / - - NONE 192.16.170.43 - "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" DENIED none - 192.16.170.43 SG-HTTP-Service - server_unavailable "Server unavailable: No ICAP server is available to process request."
2005-04-12 22:03:18 50614 192.16.170.45 503 TCP_ERR_MISS 1736 342 GET http www.cnn.com / - - NONE 192.16.170.43 - "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" DENIED none - 192.16.170.43 SG-HTTP-Service - server_unavailable "Server unavailable: No ICAP server is available to process request."
2005-04-12 22:03:18 61044 192.16.170.45 503 TCP_ERR_MISS 1736 342 GET http www.cnn.com / - - NONE 192.16.170.43 - "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" DENIED none - 192.16.170.43 SG-HTTP-Service - server_unavailable "Server unavailable: No ICAP server is available to process request."
2005-04-12 22:03:18 14506 192.16.170.45 503 TCP_ERR_MISS 1736 342 GET http www.cnn.com / - - NONE 192.16.170.43 - "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" DENIED none - 192.16.170.43 SG-HTTP-Service - server_unavailable "Server unavailable: No ICAP server is available to process request."
2005-04-12 22:03:18 22744 192.16.170.45 503 TCP_ERR_MISS 1736 342 GET http www.cnn.com / - - NONE 192.16.170.43 - "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" DENIED none - 192.16.170.43 SG-HTTP-Service - server_unavailable "Server unavailable: No ICAP server is available to process request."
2005-04-12 22:04:44 74587 192.16.170.45 503 TCP_ERR_MISS 1736 342 GET http www.cnn.com / - - NONE 192.16.170.43 - "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" DENIED none - 192.16.170.43 SG-HTTP-Service - server_unavailable "Server unavailable: No ICAP server is available to process request."
2005-04-12 22:05:19 74767 192.16.170.45 503 TCP_ERR_MISS 1736 814 GET http www.yahoo.com / - - NONE 192.16.170.43 - "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" DENIED none - 192.16.170.43 SG-HTTP-Service - server_unavailable "Server unavailable: No ICAP server is available to process request."
#Software: SGOS 3.2.4.8
#Version: 1.0
#Date: 2005-04-12 22:40:05
#Fields: date time time-taken c-ip sc-status s-action sc-bytes cs-bytes cs-method cs-uri-scheme cs-host cs-uri-path cs-uri-query cs-username s-hierarchy s-supplier-name rs(Content-Type) cs(User-Agent) sc-filter-result sc-filter-category x-virus-id s-ip s-sitename x-virus-details x-icap-error-code x-icap-error-details
2005-04-12 22:40:07 2 10.0.1.16 403 TCP_DENIED 775 456 GET http www.google.com / - - NONE - - "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" DENIED none - 10.0.1.1 SG-HTTP-Service - - -
2005-04-12 22:40:34 30 192.16.170.46 302 TCP_NC_MISS 547 581 GET http us.rd.yahoo.com /travel/fp/qs/sb/hotel/*http://travel.yahoo.com/ ?qs=h - DIRECT us.rd.yahoo.com text/html "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2" PROXIED none - 192.16.170.42 SG-HTTP-Service - server_unavailable "Server unavailable: No ICAP server is available to process request."
2005-04-12 22:40:35 468 192.16.170.46 200 TCP_NC_MISS 10754 720 GET http ad.doubleclick.net /adi/N447.travelocity.yahoo/B1498841.21;sz=250x250;dcopt=rcl;click=http://us.ard.yahoo.com/SIG=127421do5/M=325506.6272882.7262842.4116762/D=travel/S=96146379:TS/_ylt=AvN7WyZm.ROCR8YJnxBUvXnLE7sF/EXP=1113352834/A=2519747/R=0/*;ord=1113345634216813 ? - DIRECT ad.doubleclick.net text/html "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2" PROXIED none - 192.16.170.42 SG-HTTP-Service - server_unavailable "Server unavailable: No ICAP server is available to process request."
2005-04-12 22:40:36 654 192.16.170.46 200 TCP_MISS 17869 674 GET http m3.doubleclick.net /551711/250x250_30k_Backup_March22.gif - - DIRECT m3.doubleclick.net image/gif "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2" PROXIED none - 192.16.170.42 SG-HTTP-Service - server_unavailable "Server unavailable: No ICAP server is available to process request."
2005-04-12 22:40:39 57 192.16.170.46 302 TCP_NC_MISS 547 584 GET http us.rd.yahoo.com /travel/fp/qs/sb/car/*http://travel.yahoo.com/ ?qs=c - DIRECT us.rd.yahoo.com text/html "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2" PROXIED none - 192.16.170.42 SG-HTTP-Service - server_unavailable "Server unavailable: No ICAP server is available to process request."
2005-04-12 22:40:40 194 192.16.170.46 200 TCP_NC_MISS 852 720 GET http view.atdmt.com /HBR/iview/yhxxxhrz0260000072hbr/direct/01/&time=1113345638722854 ?click=http://us.ard.yahoo.com/SIG=127qc9af8/M=325106.5675593.6872823.3812585/D=travel/S=96146380:TS/_ylt=AvN7WyZm.ROCR8YJnxBUvXnME7sF/EXP=1113352838/A=2514397/R=0/* - DIRECT view.atdmt.com text/html "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.7.6) Gecko/20050317 Firefox/1.0.2" PROXIED none - 192.16.170.42 SG-HTTP-Service - server_unavailable "Server unavailable: No ICAP server is available to process request."
2005-04-12 22:40:47 1 10.0.1.16 403 TCP_DENIED 775 456 GET http www.google.com / - - NONE - - "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" DENIED none - 10.0.1.1 SG-HTTP-Service - - -
2005-04-12 22:40:53 1 10.0.1.16 403 TCP_DENIED 775 369 GET http www.mns.com / - - NONE - - "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" DENIED none - 10.0.1.1 SG-HTTP-Service - - -
2005-04-12 22:41:10 1 10.0.1.16 403 TCP_DENIED 775 598 GET http www.msn.com / - - NONE - - "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" DENIED none - 10.0.1.1 SG-HTTP-Service - - -
2005-04-12 22:41:34 1 10.0.1.16 403 TCP_DENIED 775 598 GET http www.msn.com / - - NONE - - "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" DENIED none - 10.0.1.1 SG-HTTP-Service - - -
2005-04-12 22:42:20 1 10.0.1.16 403 TCP_DENIED 775 598 GET http www.msn.com / - - NONE - - "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" DENIED none - 10.0.1.1 SG-HTTP-Service - - -
2005-04-12 22:42:26 1 10.0.1.16 403 TCP_DENIED 775 456 GET http www.google.com / - - NONE - - "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" DENIED none - 10.0.1.1 SG-HTTP-Service - - -
#Software: SGOS 3.2.4.8
#Version: 1.0
#Date: 2005-04-13 16:50:37
#Fields: date time time-taken c-ip sc-status s-action sc-bytes cs-bytes cs-method cs-uri-scheme cs-host cs-uri-path cs-uri-query cs-username s-hierarchy s-supplier-name rs(Content-Type) cs(User-Agent) sc-filter-result sc-filter-category x-virus-id s-ip s-sitename
2005-04-13 17:57:05 6 10.0.1.16 304 TCP_HIT 270 358 GET http 216.169.154.137 /images/blank.GIF - - DIRECT 216.169.154.137 image/gif "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:05 30 10.0.1.16 200 TCP_HIT 10029 358 GET http www.nohold.net /Includes/funcs.js - - DIRECT 65.200.195.230 application/x-javascript "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:13 49 10.0.1.16 500 TCP_HIT 289 332 GET http partnerlounge.bluecoat.com /applications/..http://www.bluecoat.com/images/spacer.gif - - DIRECT 216.52.23.17 text/html "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:13 317 10.0.1.16 200 TCP_NC_MISS 12525 392 GET http partnerlounge.bluecoat.com / - - DIRECT partnerlounge.bluecoat.com text/html "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:13 34 10.0.1.16 204 TCP_NC_MISS 225 941 GET http adchannel.contextplus.net /services/AdChannelServer ?site=WB.RL&uid={Hf7b6870-c1e9-1ce0-21f9-f12082e1489a}&size=aamsz%253D%252F&rnd=19169_1113415033_818913&v=1.0.174&b=6.0.2800.1491&o=5.0.2195+%2528Service+Pack+4%2529+PI%253D2 - DIRECT adchannel.contextplus.net text/plain "Apropos" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:15 113 10.0.1.16 302 TCP_NC_MISS 659 528 GET http prm.bluecoat.com /livelink/livelink.exe/fetch/2000/136107/Blue_Coat_Partner_Lounge_Homepage.html ?nodeid=139669&vernum=0 - DIRECT prm.bluecoat.com text/html "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:15 163 10.0.1.16 200 TCP_NC_MISS 4459 600 GET http prm.bluecoat.com /livelink/livelink.exe ?func=LL.getlogin&NextURL=%252Flivelink%252Flivelink%252Eexe%252Ffetch%252F2000%252F136107%252FBlue_Coat_Partner_Lounge_Homepage%252Ehtml%253Fnodeid%253D139669%2526vernum%253D0 - DIRECT prm.bluecoat.com text/html "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:15 92 10.0.1.16 200 TCP_HIT 416 456 GET http prm.bluecoat.com /Livelinksupport/pattern.gif - - DIRECT 216.52.23.17 image/gif "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:15 105 10.0.1.16 200 TCP_PARTIAL_MISS 2264 454 GET http prm.bluecoat.com /Livelinksupport/global.js - - DIRECT 216.52.23.17 application/x-javascript "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:15 1 10.0.1.16 200 TCP_HIT 2351 458 GET http prm.bluecoat.com /Livelinksupport/globalmenu.js - - DIRECT 216.52.23.17 application/x-javascript "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:15 1 10.0.1.16 200 TCP_HIT 3426 460 GET http prm.bluecoat.com /Livelinksupport/functionmenu.js - - DIRECT 216.52.23.17 application/x-javascript "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:15 1 10.0.1.16 200 TCP_HIT 1673 459 GET http prm.bluecoat.com /Livelinksupport/icon_login.gif - - DIRECT 216.52.23.17 image/gif "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:15 1 10.0.1.16 200 TCP_HIT 875 467 GET http prm.bluecoat.com /Livelinksupport/mast_icon_chicklet.gif - - DIRECT 216.52.23.17 image/gif "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:15 1 10.0.1.16 200 TCP_HIT 2880 462 GET http prm.bluecoat.com /Livelinksupport/login_splash1.gif - - DIRECT 216.52.23.17 image/gif "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:15 47 10.0.1.16 204 TCP_NC_MISS 225 1042 GET http adchannel.contextplus.net /services/AdChannelServer ?site=WB.RL&uid={Hf7b6870-c1e9-1ce0-21f9-f12082e1489a}&size=aamsz%253D%252F&rnd=15724_1113415035_982024&v=1.0.174&b=6.0.2800.1491&o=5.0.2195+%2528Service+Pack+4%2529+PI%253D2 - DIRECT adchannel.contextplus.net text/plain "Apropos" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:20 212 10.0.1.16 200 TCP_NC_MISS 555 941 POST http prm.bluecoat.com /livelink/livelink.exe - - DIRECT prm.bluecoat.com text/html "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:20 34 10.0.1.16 204 TCP_NC_MISS 225 860 GET http adchannel.contextplus.net /services/AdChannelServer ?site=WB.RL&uid={Hf7b6870-c1e9-1ce0-21f9-f12082e1489a}&size=aamsz%253D%252F&rnd=11478_1113415040_969195&v=1.0.174&b=6.0.2800.1491&o=5.0.2195+%2528Service+Pack+4%2529+PI%253D2 - DIRECT adchannel.contextplus.net text/plain "Apropos" PROXIED none - 10.0.1.1 SG-HTTP-Service
2005-04-13 17:57:20 1 10.0.1.16 304 TCP_HIT 318 459 GET http www.bluecoat.com /images/spacer.gif - - DIRECT 216.52.23.29 image/gif "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0; FunWebProducts-MyWay)" PROXIED none - 10.0.1.1 SG-HTTP-Service
