Mar 14 21:37:00 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:36:56 +0200] "GET //scripts/setup.php HTTP/1.1" 404 471 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:00 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:36:56 +0200] "GET //admin/scripts/setup.php HTTP/1.1" 404 477 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:00 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:36:57 +0200] "GET //admin/pma/scripts/setup.php HTTP/1.1" 404 481 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:00 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:36:57 +0200] "GET //admin/phpmyadmin/scripts/setup.php HTTP/1.1" 404 488 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:10 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:01 +0200] "GET //dbadmin/scripts/setup.php HTTP/1.1" 404 479 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:10 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:02 +0200] "GET //myadmin/scripts/setup.php HTTP/1.1" 404 479 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:10 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:02 +0200] "GET //mysql/scripts/setup.php HTTP/1.1" 404 477 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:10 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:03 +0200] "GET //mysqladmin/scripts/setup.php HTTP/1.1" 404 482 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:10 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:03 +0200] "GET //typo3/phpmyadmin/scripts/setup.php HTTP/1.1" 404 488 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:10 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:04 +0200] "GET //phpadmin/scripts/setup.php HTTP/1.1" 404 480 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:10 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:04 +0200] "GET //phpMyAdmin/scripts/setup.php HTTP/1.1" 404 482 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:10 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:05 +0200] "GET //phpmyadmin/scripts/setup.php HTTP/1.1" 404 482 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:10 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:05 +0200] "GET //phpmyadmin1/scripts/setup.php HTTP/1.1" 404 483 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:10 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:06 +0200] "GET //phpmyadmin2/scripts/setup.php HTTP/1.1" 404 483 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:10 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:07 +0200] "GET //pma/scripts/setup.php HTTP/1.1" 404 475 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:10 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:07 +0200] "GET //web/phpMyAdmin/scripts/setup.php HTTP/1.1" 404 486 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:10 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:08 +0200] "GET //xampp/phpmyadmin/scripts/setup.php HTTP/1.1" 404 488 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:10 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:08 +0200] "GET //web/scripts/setup.php HTTP/1.1" 404 475 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:10 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:09 +0200] "GET //php-my-admin/scripts/setup.php HTTP/1.1" 404 484 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:10 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:09 +0200] "GET //websql/scripts/setup.php HTTP/1.1" 404 478 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:20 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:10 +0200] "GET //phpmyadmin/scripts/setup.php HTTP/1.1" 404 482 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:20 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:11 +0200] "GET //phpMyAdmin/scripts/setup.php HTTP/1.1" 404 482 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:20 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:11 +0200] "GET //phpMyAdmin-2/scripts/setup.php HTTP/1.1" 404 484 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:20 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:12 +0200] "GET //php-my-admin/scripts/setup.php HTTP/1.1" 404 484 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:20 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:12 +0200] "GET //phpMyAdmin-2.5.5/index.php HTTP/1.1" 404 480 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 21:37:20 webfrontend1 nginx[8491]: 192.168.0.24 - - [14/Mar/2016:23:37:13 +0200] "GET //phpMyAdmin-2.5.5-pl1/index.php HTTP/1.1" 404 484 "-" "-" 117.169.75.66, 10.24.5.39
Mar 14 23:08:40 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:01:08:31 +0200] "POST / HTTP/1.1" 200 225 "-" "GitHub-Hookshot/7a65dd9" 192.30.252.45, 10.24.5.39
Mar 14 23:56:20 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:01:56:19 +0200] "GET / HTTP/1.0" 200 244 "-" "StatsInfo" 209.126.230.71, 10.24.5.39
Mar 15 07:06:40 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:09:06:31 +0200] "HEAD / HTTP/1.1" 200 224 "-" "curl/7.38.0" 185.130.5.146, 10.24.5.39
Mar 15 09:37:00 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:11:36:57 +0200] "GET / HTTP/1.1" 200 244 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; InfoPath.2)" 54.187.59.101, 10.24.5.39
Mar 15 12:54:50 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:14:54:47 +0200] "POST / HTTP/1.1" 200 225 "-" "GitHub-Hookshot/7a65dd9" 192.30.252.41, 10.24.5.39
Mar 15 14:14:30 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:16:14:26 +0200] "GET / HTTP/1.1" 200 225 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)" 150.70.188.179, 10.24.5.39
Mar 15 18:49:20 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:14 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=0 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:20 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:15 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=1 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:20 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:16 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=2 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:20 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:17 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=3 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:20 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:18 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=4 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:20 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:19 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=5 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:30 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:20 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=6 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:30 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:21 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=7 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:30 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:22 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=8 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:30 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:23 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=9 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:30 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:24 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=10 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:30 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:25 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=11 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:30 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:26 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=12 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:30 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:27 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=13 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:30 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:28 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=14 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:30 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:29 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=15 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:40 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:30 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=16 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:40 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:31 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=17 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:40 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:33 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=18 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:40 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:34 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=19 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:40 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:35 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=20 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:40 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:36 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=21 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:40 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:37 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=22 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:40 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:38 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=23 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:40 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:39 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=24 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:50 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:40 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=25 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
Mar 15 18:49:50 webfrontend1 nginx[8491]: 192.168.0.24 - - [15/Mar/2016:20:49:41 +0200] "GET /stb-check.txt?uptime=25.93&serial=M91545EEC439&attempts=26 HTTP/1.1" 404 478 "-" "Wget" 172.16.4.11, 10.24.5.39
